date,spx,dax,ftse,nikkei
1997-10-03,965.03,4266.17,5330.8,17647.45
1997-10-06,972.69,4326.35,5300.0,17824.78
1997-10-07,983.12,4311.13,5305.6,17511.19
1997-10-08,973.84,4267.4,5262.1,17619.18
1997-10-09,970.62,4179.92,5217.8,17376.92
1997-10-10,966.98,4164.62,5227.3,17376.92
1997-10-13,968.1,4225.27,5300.1,17204.7
1997-10-14,970.28,4215.23,5298.9,17306.39
1997-10-15,965.72,4168.62,5263.7,17331.37
1997-10-16,955.23,4149.92,5287.9,17707.49
1997-10-17,944.16,4049.16,5271.1,17478.42
1997-10-20,955.61,4069.25,5211.0,17294.51
1997-10-21,972.28,4172.47,5225.9,17210.09
1997-10-22,968.49,4124.86,5148.8,17687.61
1997-10-23,950.69,3976.38,4991.5,17151.55
1997-10-24,941.64,3981.44,4970.2,17363.74
1997-10-27,876.99,3871.39,4840.7,17038.36
1997-10-28,921.85,3645.69,4755.4,16312.69
1997-10-29,919.16,3806.66,4871.8,16857.04
1997-10-30,903.68,3748.88,4801.9,16364.94
1997-10-31,914.62,3753.66,4842.3,16458.94
1997-11-03,938.99,3847.73,4906.4,16458.94
1997-11-04,940.76,3784.8,4897.4,16500.1
1997-11-05,942.76,3841.39,4908.3,16448.05
1997-11-06,938.03,3813.88,4863.8,16533.87
1997-11-07,927.51,3715.38,4764.3,15836.36
1997-11-10,921.13,3728.37,4806.8,15697.2
1997-11-11,923.78,3734.79,4793.7,15867.23
1997-11-12,905.96,3697.48,4720.4,15434.17
1997-11-13,916.66,3701.94,4711.0,15427.27
1997-11-14,928.35,3676.65,4741.8,15082.52
1997-11-17,946.2,3816.71,4867.0,16283.32
1997-11-18,938.23,3844.14,4845.4,16726.57
1997-11-19,944.59,3876.9,4830.1,15842.46
1997-11-20,958.98,3931.81,4908.4,16308.49
1997-11-21,963.09,3941.91,4985.8,16721.58
1997-11-24,946.67,3832.1,4898.6,16721.58
1997-11-25,950.82,3850.14,4863.5,15867.53
1997-11-26,951.64,3926.93,4891.2,16045.55
1997-11-27,951.64,3961.97,4889.0,16603.2
1997-11-28,955.4,3972.08,4831.8,16636.26
1997-12-01,974.78,4125.92,4921.8,17007.59
1997-12-02,971.68,4096.4,4977.6,16910.29
1997-12-03,976.77,4074.55,4970.7,16585.51
1997-12-04,973.1,4159.72,5082.3,16306.79
1997-12-05,983.79,4191.81,5142.9,16424.48
1997-12-08,982.37,4208.14,5187.4,16131.57
1997-12-09,975.78,4187.13,5177.1,16686.51
1997-12-10,969.79,4116.7,5130.7,16478.12
1997-12-11,954.94,4016.7,5035.9,16050.15
1997-12-12,953.39,4061.91,5045.2,15904.3
1997-12-15,963.39,4029.08,5121.8,15909.39
1997-12-16,968.04,4150.31,5203.4,15985.21
1997-12-17,965.54,4154.57,5190.8,16541.06
1997-12-18,955.3,4162.92,5168.3,16161.64
1997-12-19,946.78,4055.35,5020.2,15314.89
1997-12-22,953.7,4125.54,5018.2,14799.4
1997-12-23,939.13,4132.79,5049.8,14799.4
1997-12-24,932.7,4132.79,5013.9,14924.98
1997-12-25,932.7,4132.79,5013.9,15300.1
1997-12-26,936.46,4132.79,5013.9,14802.6
1997-12-29,953.35,4266.02,5112.4,14775.22
1997-12-30,970.84,4224.3,5132.3,15258.74
1997-12-31,970.43,4224.3,5135.5,15258.74
1998-01-01,970.43,4224.3,5135.5,15258.74
1998-01-02,975.04,4364.32,5193.5,15258.74
1998-01-05,977.07,4416.95,5262.5,14956.84
1998-01-06,966.58,4360.05,5264.4,14896.4
1998-01-07,964.0,4339.98,5224.1,15028.17
1998-01-08,956.05,4293.64,5237.1,15019.18
1998-01-09,927.69,4237.75,5138.3,14995.1
1998-01-12,939.21,4134.64,5068.8,14664.44
1998-01-13,952.12,4150.01,5083.9,14755.94
1998-01-14,957.94,4145.41,5106.9,15121.98
1998-01-15,950.73,4140.22,5165.8,15121.98
1998-01-16,961.51,4216.24,5263.1,16046.45
1998-01-19,961.51,4290.05,5273.6,16262.04
1998-01-20,978.6,4310.83,5278.2,16366.53
1998-01-21,970.81,4250.47,5272.3,16684.42
1998-01-22,963.04,4238.77,5253.1,16405.69
1998-01-23,957.59,4222.16,5181.4,16789.11
1998-01-26,956.95,4266.34,5237.2,17073.33
1998-01-27,969.02,4316.05,5326.3,16981.62
1998-01-28,977.46,4385.29,5372.6,16973.83
1998-01-29,985.49,4444.53,5422.4,17014.59
1998-01-30,980.28,4442.53,5458.5,16628.47
1998-02-02,1001.27,4529.88,5599.0,16776.82
1998-02-03,1006.0,4529.18,5612.8,17022.98
1998-02-04,1006.9,4509.25,5595.8,16882.62
1998-02-05,1003.54,4494.72,5606.4,17003.3
1998-02-06,1012.46,4536.91,5629.7,17040.06
1998-02-09,1010.74,4519.56,5600.9,17205.0
1998-02-10,1019.01,4558.62,5613.3,17205.09
1998-02-11,1020.01,4552.46,5607.9,17205.09
1998-02-12,1024.14,4509.37,5552.5,17174.93
1998-02-13,1020.09,4522.42,5582.3,16791.01
1998-02-16,1020.09,4535.56,5619.9,16775.52
1998-02-17,1022.76,4627.42,5709.5,16790.71
1998-02-18,1032.08,4611.66,5723.4,16613.89
1998-02-19,1028.28,4581.08,5718.5,16616.48
1998-02-20,1034.21,4583.03,5751.6,16756.24
1998-02-23,1038.14,4610.66,5702.8,16609.49
